,popularity,id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids,backdrop_path,adult,overview,poster_path,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us,month
10,36.191,637,False,9441,8.5,Life Is Beautiful,1997-12-20,it,La vita è bella,"['Comedy', 'Drama']",/6aNKD81RHR1DqUUa8kOZ1TBY1Lp.jpg,False,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,/74hLDKjD5aGYOotO6esUVaeISa2.jpg,263,Life Is Beautiful,1997,PG-13,118799,116,"Comedy, Drama, Romance",59.0,8.6,612764,57.6,12
11,60.784,122,False,16498,8.5,The Lord of the Rings: The Return of the King,2003-12-01,en,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']",/9DeGfFIqjph5CBFVQrD6wv9S7rR.jpg,False,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,19,The Lord of the Rings: The Return of the King,2003,PG-13,167260,201,"Action, Adventure, Drama",94.0,8.9,1618596,377.85,12
12,42.03,13,False,19182,8.5,Forrest Gump,1994-07-06,en,Forrest Gump,"['Comedy', 'Drama', 'Romance']",/7c9UVPPiTPltouxRVY6N9uugaVA.jpg,False,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg,26,Forrest Gump,1994,PG-13,109830,142,"Drama, Romance",82.0,8.8,1775363,330.25,7
13,20.961,311,False,3258,8.5,Once Upon a Time in America,1984-05-23,en,Once Upon a Time in America,"['Drama', 'Crime']",/z1s7ASlypXYGeMLoJ2Np4CpWdzd.jpg,False,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",/hBDHr3YihnuL46aeyEMhTchXkZP.jpg,584,Once Upon a Time in America,1984,R,87843,229,"Crime, Drama",,8.4,305941,5.32,5
14,73.57,155,False,23630,8.5,The Dark Knight,2008-07-16,en,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']",/hkBaDkMWbLaf8B1lsWsKX7Ew3Xq.jpg,False,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH.jpg,7,The Dark Knight,2008,PG-13,468569,152,"Action, Crime, Drama",84.0,9.0,2267158,534.86,7
15,23.063,389,False,5075,8.5,12 Angry Men,1957-04-10,en,12 Angry Men,['Drama'],/qqHQsStV6exghCM7zbObuYBiYxw.jpg,False,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",/ppd84D2i9W8jXmsyInGyihiSyqz.jpg,604,12 Angry Men,1957,Approved,50083,96,"Crime, Drama",96.0,9.0,677057,4.36,4
16,17.155,11216,False,2586,8.4,Cinema Paradiso,1988-11-17,it,Nuovo Cinema Paradiso,"['Drama', 'Romance']",/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,False,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",/8SRUfRUi6x4O68n0VCbDNRa6iGL.jpg,503,Cinema Paradiso,1988,R,95765,155,Drama,80.0,8.5,226146,11.99,11
17,39.145,429,False,5443,8.4,"The Good, the Bad and the Ugly",1966-12-23,it,"Il buono, il brutto, il cattivo",['Western'],/x4biAVdPVCghBlsVIzB6NmbghIz.jpg,False,"While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",/eWivEg4ugIMAd7d4uWI37b17Cgj.jpg,567,"The Good, the Bad and the Ugly",1966,R,60196,178,Western,90.0,8.8,678902,6.1,12
18,44.863,556574,False,485,8.4,Hamilton,2020-07-03,en,Hamilton,"['History', 'Music', 'Drama']",/uWVkEo9PWHu9algZsiLPi6sRU64.jpg,False,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",/h1B7tW0t399VDjAcWJh8m87469b.jpg,840,Hamilton,2020,PG-13,8503618,160,"Biography, Drama, History",90.0,8.6,45924,,7
19,22.0,346,False,2066,8.4,Seven Samurai,1954-04-26,ja,七人の侍,"['Action', 'Drama']",/sJNNMCc6B7KZIY3LH3JMYJJNH5j.jpg,False,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",/1wCRVLGI7SoTOoDRzWlbt2dMDuy.jpg,776,Seven Samurai,1954,Not Rated,47478,207,"Action, Adventure, Drama",98.0,8.6,311279,0.27,4
20,34.799,539,False,6777,8.4,Psycho,1960-06-22,en,Psycho,"['Horror', 'Drama', 'Thriller']",/kZGaVeXSkkvrpMYvD97sxHj291k.jpg,False,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",/nR4LD4ZJg2n6LZQpcOrLFdMq0cD.jpg,385,Psycho,1960,R,54215,109,"Horror, Mystery, Thriller",97.0,8.5,594993,32.0,6
21,17.92,11252,False,642,5.1,Psycho,1998-12-04,en,Psycho,"['Horror', 'Mystery', 'Thriller']",/uVc1pNA5t1RXN2KiF919X2Kj7H8.jpg,False,"A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own.  Although this version is in color, features a different cast, and is set in 1998, it is closer to a shot-for-shot remake than most remakes, Gus Van Sant often copying Hitchcock's camera movements and editing, and Joseph Stefano's script is mostly carried over. Bernard Herrmann's musical score is reused as well, though with a new arrangement by Danny Elfman and recorded in stereo.",/ymealVPnlVEmm7eAGqcy7vCKoxB.jpg,385,Psycho,1960,R,54215,109,"Horror, Mystery, Thriller",97.0,8.5,594993,32.0,12
22,46.071,598,False,4637,8.4,City of God,2002-02-05,pt,Cidade de Deus,"['Drama', 'Crime']",/rr0vFvjbAU7zaLjSRtUAxavH2bv.jpg,False,"Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,545,City of God,2002,R,317248,130,"Crime, Drama",79.0,8.6,691171,7.56,2
23,42.854,550,False,20381,8.4,Fight Club,1999-10-15,en,Fight Club,['Drama'],/rr7E0NoGKxvbkb89eR1GwfoYjpA.jpg,False,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",/9dlcOgehxDK4QaC2QDfqwQFbk5C.jpg,356,Fight Club,1999,R,137523,139,Drama,66.0,8.8,1825639,37.03,10
24,25.402,510,False,7170,8.4,One Flew Over the Cuckoo's Nest,1975-11-18,en,One Flew Over the Cuckoo's Nest,['Drama'],/1uHTJcL7fCxulnmK2fzUAIOvOHm.jpg,False,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,167,One Flew Over the Cuckoo's Nest,1975,R,73486,133,Drama,83.0,8.7,904411,112.0,11
25,153.903,324857,False,8269,8.4,Spider-Man: Into the Spider-Verse,2018-12-06,en,Spider-Man: Into the Spider-Verse,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']",/7d6EY00g1c39SGZOoCJ5Py9nNth.jpg,False,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,90,Spider-Man: Into the Spider-Verse,2018,PG,4633694,117,"Animation, Action, Adventure",87.0,8.4,349655,190.24,12
26,48.783,4935,False,5738,8.4,Howl's Moving Castle,2004-11-19,ja,ハウルの動く城,"['Fantasy', 'Animation', 'Adventure']",/iuFbU5jiNh8DAxLBGifZCvv3KmB.jpg,False,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",/TkTPELv4kC3u1lkloush8skOjE.jpg,597,Howl's Moving Castle,2004,PG,347149,119,"Animation, Adventure, Family",80.0,8.2,325245,4.71,11
27,0.6,12477,False,3103,8.4,Grave of the Fireflies,1988-04-16,ja,火垂るの墓,"['Animation', 'Drama', 'War']",/dlC0ed9Ugh3FzydnkBtV5lRXUu4.jpg,False,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",/wcNkHDbyc290hcWk7KXbBZUuXpq.jpg,901,Grave of the Fireflies,1988,Not Rated,95327,89,"Animation, Drama, War",94.0,8.5,229586,,4
28,20.805,914,False,2074,8.4,The Great Dictator,1940-10-23,en,The Great Dictator,['Comedy'],/7jTgJ24UPkWeb5zzH7ihs554xVy.jpg,False,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg,774,The Great Dictator,1940,Passed,32553,125,"Comedy, Drama, War",,8.4,199882,0.29,10
29,50.588,244786,False,10305,8.4,Whiplash,2014-10-10,en,Whiplash,"['Drama', 'Music']",/fRGxZuo7jJUWQsVg9PREb98Aclp.jpg,False,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",/6uSPcdGNA2A6vJmCagXkvnutegs.jpg,494,Whiplash,2014,R,2582802,106,"Drama, Music",88.0,8.5,700709,13.09,10
30,28.373,73,False,8009,8.4,American History X,1998-10-30,en,American History X,['Drama'],/nOO83QWfbRxMdru0vtQ7jGNT5Bq.jpg,False,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,558,American History X,1998,R,120586,119,Drama,62.0,8.5,1022392,6.72,10
31,14.172,3782,False,582,8.4,Ikiru,1952-10-09,ja,生きる,['Drama'],/jYR8U0mykgHv2PgekCRLCeZyVaz.jpg,False,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,814,Ikiru,1952,Not Rated,44741,143,Drama,,8.3,66784,0.06,10
32,26.489,423,False,5759,8.4,The Pianist,2002-09-17,en,The Pianist,"['Drama', 'War']",/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,False,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",/3DzePKMbLMIM636S6syCy3cLPqj.jpg,377,The Pianist,2002,R,253474,150,"Biography, Drama, Music",85.0,8.5,716334,32.57,9
33,15.937,901,False,1273,8.4,City Lights,1931-02-01,en,City Lights,"['Comedy', 'Drama', 'Romance']",/aIFeRVCNfLZmnHks7IMwhfuni9L.jpg,False,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,827,City Lights,1931,G,21749,87,"Comedy, Drama, Romance",99.0,8.5,164916,0.02,2
34,28.904,128,False,5131,8.4,Princess Mononoke,1997-07-12,ja,もののけ姫,"['Adventure', 'Fantasy', 'Animation']",/mpNd0rTVrp6vHJ9Je7wSa3zC8JS.jpg,False,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",/pdtzEreKvKAlqa2YEBaGwiA45V8.jpg,658,Princess Mononoke,1997,PG-13,119698,134,"Animation, Adventure, Fantasy",76.0,8.4,335983,2.38,7
35,22.073,567,False,4041,8.4,Rear Window,1954-09-01,en,Rear Window,"['Thriller', 'Mystery', 'Drama']",/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,False,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,358,Rear Window,1954,PG,47396,112,"Mystery, Thriller",100.0,8.4,437363,36.76,9
36,15.539,14537,False,411,8.3,Harakiri,1962-09-15,ja,切腹,"['Action', 'Drama', 'History']",/wen5hK2dMgBtFcCrtcn85mDcVAS.jpg,False,An unusual request for ritual suicide on a feudal lord's property leads to the unwinding of a greater mystery that challenges the clan's integrity.,/fRqVjso3rdEcxZHXWE2xazDAtjI.jpg,939,Harakiri,1962,Not Rated,56058,133,"Action, Drama, Mystery",85.0,8.6,39271,,9
37,13.459,12493,False,369,8.3,High and Low,1963-03-01,ja,天国と地獄,"['Crime', 'Drama', 'Mystery', 'Thriller']",/2xliq3zIrQPIWG66Fc0bgVoBUWc.jpg,False,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,931,High and Low,1963,Not Rated,57565,143,"Crime, Drama, Mystery",,8.4,32677,,3
38,13.144,975,False,1685,8.3,Paths of Glory,1957-09-18,en,Paths of Glory,"['Drama', 'War']",/354kfjVb96mtFALMhBE6jzHGiA2.jpg,False,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,/aAol0HgMU4HOqAeb1ebIGFJyk7L.jpg,952,Paths of Glory,1957,Approved,50825,88,"Drama, War",90.0,8.4,175043,,9
39,66.189,120,False,17961,8.3,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,en,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']",/vRQnzOn4HjIMX4LBq9nHhFXbsSu.jpg,False,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,31,The Lord of the Rings: The Fellowship of the Ring,2001,PG-13,120737,178,"Action, Adventure, Drama",92.0,8.8,1634433,315.54,12
40,34.407,18491,False,623,8.3,Neon Genesis Evangelion: The End of Evangelion,1997-07-19,ja,新世紀エヴァンゲリオン劇場版 THE END OF EVANGELION,"['Drama', 'Science Fiction', 'Animation', 'Fantasy', 'Action']",/hyaLMOol8xju70zr5glK6JaprER.jpg,False,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",/m9PTii0XWCIKZBBrCrOn8RLTK0w.jpg,887,Neon Genesis Evangelion: The End of Evangelion,1997,TV-14,169858,87,"Animation, Action, Drama",,8.1,37410,,7
41,54.469,27205,False,27539,8.3,Inception,2010-07-15,en,Inception,"['Action', 'Science Fiction', 'Adventure']",/s3TBrRGB1iav7gFOCNx3H31MoES.jpg,False,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg,41,Inception,2010,PG-13,1375666,148,"Action, Adventure, Sci-Fi",74.0,8.8,2029242,292.58,7
42,19.756,207,False,7516,8.3,Dead Poets Society,1989-06-02,en,Dead Poets Society,['Drama'],/tJRToZBfb52NhF6SMGAe0bWQc6z.jpg,False,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,195,Dead Poets Society,1989,PG,97165,128,"Comedy, Drama",79.0,8.1,416391,95.86,6
43,16.17,3082,False,2375,8.3,Modern Times,1936-02-11,en,Modern Times,"['Comedy', 'Drama']",/83cMbOs2Ng7kfL3U8hpcXEQDXCw.jpg,False,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,793,Modern Times,1936,G,27977,87,"Comedy, Drama, Family",96.0,8.5,213994,0.16,2
44,37.158,807,False,14014,8.3,Se7en,1995-09-22,en,Se7en,"['Crime', 'Mystery', 'Thriller']",/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg,False,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",/6yoghtyTpznpBik8EngEmJskVUO.jpg,189,Se7en,1995,R,114369,127,"Crime, Drama, Mystery",65.0,8.6,1419116,100.13,9
45,57.898,121,False,15514,8.3,The Lord of the Rings: The Two Towers,2002-12-18,en,The Lord of the Rings: The Two Towers,"['Action', 'Adventure', 'Fantasy']",/9BUvLUz1GhbNpcyQRyZm1HNqMq4.jpg,False,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,22,The Lord of the Rings: The Two Towers,2002,PG-13,167261,179,"Action, Adventure, Drama",87.0,8.7,1463058,342.55,12
46,40.595,101,False,10078,8.3,Léon: The Professional,1994-09-14,en,Léon: The Professional,"['Crime', 'Drama', 'Action']",/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,False,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",/91bUbxcOvTinqrPLrnGHlWYVy9J.jpg,449,Léon: The Professional,1994,R,110413,110,"Action, Crime, Drama",64.0,8.5,1018522,19.5,9
47,9.305,274,False,11011,8.3,The Silence of the Lambs,1991-02-01,en,The Silence of the Lambs,"['Crime', 'Drama', 'Thriller', 'Horror']",/pI9B4wppGflpsOD2T6rxgC5Clmz.jpg,False,"Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg,143,The Silence of the Lambs,1991,R,102926,118,"Crime, Drama, Thriller",85.0,8.6,1249400,130.74,2
48,100.563,157336,False,24124,8.3,Interstellar,2014-11-05,en,Interstellar,"['Adventure', 'Drama', 'Science Fiction']",/xJHokMbljvjADYdit5fK5VQsXEG.jpg,False,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,93,Interstellar,2014,PG-13,816692,169,"Adventure, Drama, Sci-Fi",74.0,8.6,1474989,188.02,11
49,12.462,18148,False,557,8.3,Tokyo Story,1953-11-03,ja,東京物語,['Drama'],/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,False,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,964,Tokyo Story,1953,Not Rated,46438,136,Drama,,8.2,51578,,11
50,19.864,335,False,2758,8.3,Once Upon a Time in the West,1968-12-21,it,C'era una volta il West,['Western'],/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,False,A widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,/3RymloPYcEPx30T1vTrz2cXaVnh.jpg,585,Once Upon a Time in the West,1968,PG-13,64116,165,Western,80.0,8.5,298577,5.32,12
51,11.561,265177,False,1909,8.3,Mommy,2014-05-22,fr,Mommy,['Drama'],/4UQ8Z2aLAlU24qgC9Fc1N6CX53y.jpg,False,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",/zR1oHk9seg14nBF7JqaYeOeeTeY.jpg,629,Mommy,2014,R,3612616,139,Drama,74.0,8.1,49492,3.49,5
52,11.505,10376,False,1501,8.3,The Legend of 1900,1998-10-28,it,La leggenda del pianista sull'oceano,"['Drama', 'Music', 'Romance']",/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg,False,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",/5eqMnFLAep9jkn1rDAg7M2WiuHQ.jpg,777,The Legend of 1900,1998,R,120731,169,"Drama, Music, Romance",58.0,8.1,58109,0.26,10
53,24.862,290098,False,1928,8.3,The Handmaiden,2016-06-01,ko,아가씨,"['Thriller', 'Drama', 'Romance']",/2OAWsa5DpHi28PdA8tbimArBazF.jpg,False,"1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle. But, the maid has a secret: she is a pickpocket recruited by a swindler posing as a Japanese count to help him seduce the heiress to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until the women discover some unexpected emotions.",/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,674,The Handmaiden,2016,Not Rated,4016934,145,"Drama, Romance, Thriller",84.0,8.1,108167,2.01,6
54,59.536,508965,False,1899,8.3,Klaus,2019-11-08,en,Klaus,"['Animation', 'Family', 'Adventure', 'Comedy']",/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg,False,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,853,Klaus,2019,PG,4729430,96,"Animation, Adventure, Comedy",65.0,8.2,78325,,11
55,20.778,25237,False,572,8.3,Come and See,1985-09-03,ru,Иди и смотри,"['Drama', 'War', 'History']",/oIQMt3Q6Qa37YD0JOdYkrIAPYDk.jpg,False,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",/90A8sXK9QZVJ7Rj8nLdsj5NuO5s.jpg,903,Come and See,1985,Not Rated,91251,142,"Drama, Thriller, War",,8.3,56381,,9
56,226.564,299534,False,15581,8.3,Avengers: Endgame,2019-04-24,en,Avengers: Endgame,"['Adventure', 'Science Fiction', 'Action']",/orjiB3oUIsyz60hoEqkiGpy5CeO.jpg,False,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",/or06FN3Dka5tukK1e9sl16pB3iy.jpg,1,Avengers: Endgame,2019,PG-13,4154796,181,"Action, Adventure, Drama",78.0,8.4,777584,858.37,4
57,69.816,398818,False,8127,8.3,Call Me by Your Name,2017-09-01,en,Call Me by Your Name,"['Romance', 'Drama']",/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,False,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",/tcNniniS4rfqrLH0oORikJfnIwY.jpg,456,Call Me by Your Name,2017,R,5726616,132,"Drama, Romance",93.0,7.9,204420,18.1,9
58,14.359,797,False,1155,8.3,Persona,1966-10-18,sv,Persona,['Drama'],/32YB3OXR036XBi1Dm5i9D0hDM2o.jpg,False,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",/mOodF10mRLMHYl8iOsyszm92hVi.jpg,927,Persona,1966,Not Rated,60827,83,"Drama, Thriller",86.0,8.1,100627,,10
59,15.833,1398,False,1119,8.3,Stalker,1979-05-25,ru,Сталкер,"['Science Fiction', 'Drama']",/w6WPxexN3QWWAawJUdLVFUYIQBG.jpg,False,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,780,Stalker,1979,Not Rated,79944,162,"Drama, Sci-Fi",,8.2,114086,0.23,5
60,54.491,105,False,14028,8.3,Back to the Future,1985-07-03,en,Back to the Future,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",/fq3wyOs1RHyz2yfzsb4sck7aWRG.jpg,False,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",/xlBivetfrtF84Yx0zISShnNtHYe.jpg,79,Back to the Future,1985,PG,88763,116,"Adventure, Comedy, Sci-Fi",87.0,8.5,1039776,210.61,7
61,27.019,490132,False,7024,8.3,Green Book,2018-11-16,en,Green Book,"['Drama', 'Comedy']",/78PjwaykLY2QqhMfWRDvmfbC6EV.jpg,False,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,205,Green Book,2018,PG-13,6966692,130,"Biography, Comedy, Drama",69.0,8.2,353334,85.08,11
